Date	        Open	High	Low	    Close	Volume	        Market Cap
Mar 27, 2022	$1.1510	$1.1834	$1.1081	$1.1821	$1,322,194,562	$39,869,330,421
Mar 26, 2022	$1.0980	$1.1572	$1.0823	$1.1506	$1,407,171,432	$38,805,199,846
Mar 25, 2022	$1.1302	$1.1638	$1.0756	$1.0979	$2,232,929,187	$37,027,658,835
Mar 24, 2022	$1.1072	$1.1858	$1.0854	$1.1300	$3,671,006,856	$38,096,317,685
Mar 23, 2022	$0.9762	$1.1075	$0.9591	$1.1075	$3,447,683,427	$37,336,914,012
Mar 22, 2022	$0.9169	$0.985	$0.9096	$0.9764	$1,699,537,576	$32,919,083,336
Mar 21, 2022	$0.8772	$0.9276	$0.8659	$0.9168	$1,233,477,886	$30,907,828,322
Mar 20, 2022	$0.9013	$0.9146	$0.8657	$0.8771	$949,951,339	$29,569,834,894
Mar 19, 2022	$0.8533	$0.9129	$0.852	$0.9011	$1,103,521,076	$30,375,978,940
Mar 18, 2022	$0.8367	$0.8589	$0.8229	$0.8534	$792,706,852	$28,761,040,867
Mar 17, 2022	$0.8384	$0.8559	$0.8299	$0.8368	$909,733,920	$28,199,952,006
Mar 16, 2022	$0.8	$0.8386	$0.7954	$0.8384	$1,233,395,707	$28,253,650,679
Mar 15, 2022	$0.8038	$0.8156	$0.7859	$0.8	$832,137,304	$26,960,637,777
Mar 14, 2022	$0.7904	$0.8121	$0.7819	$0.8039	$924,771,999	$27,081,802,424
Mar 13, 2022	$0.7906	$0.819	$0.7833	$0.791	$772,035,954	$26,646,535,268
Mar 12, 2022	$0.7901	$0.8008	$0.7896	$0.7907	$493,606,091	$26,635,767,714
Mar 11, 2022	$0.8063	$0.8171	$0.7859	$0.7901	$792,395,101	$26,616,389,148
Mar 10, 2022	$0.8494	$0.8506	$0.7912	$0.8063	$903,650,101	$27,152,129,609
Mar 09, 2022	$0.8015	$0.8614	$0.801	$0.8493	$980,869,497	$28,599,369,316
Mar 08, 2022	$0.7972	$0.8191	$0.7903	$0.8012	$955,952,004	$26,981,592,498
Mar 07, 2022	$0.8237	$0.8455	$0.7833	$0.7974	$1,040,234,323	$26,851,258,163
Mar 06, 2022	$0.8657	$0.8705	$0.823	$0.8238	$670,024,869	$27,739,380,365
Mar 05, 2022	$0.8432	$0.8809	$0.8248	$0.8657	$734,896,311	$29,151,081,061
Mar 04, 2022	$0.9028	$0.903	$0.8309	$0.8429	$1,115,108,721	$28,382,229,734
Mar 03, 2022	$0.9387	$0.9441	$0.8861	$0.9027	$986,233,549	$30,384,707,882
Mar 02, 2022	$0.9624	$0.9736	$0.9291	$0.9387	$1,262,681,262	$31,596,566,410
Mar 01, 2022	$0.9599	$1.0054	$0.9449	$0.9623	$1,778,795,527	$32,393,841,348
Feb 28, 2022	$0.8579	$0.9676	$0.845	$0.9598	$1,779,202,386	$32,309,122,794
Feb 27, 2022	$0.8878	$0.9127	$0.8401	$0.8583	$1,278,510,571	$28,881,334,294
Feb 26, 2022	$0.898	$0.9283	$0.8854	$0.8879	$1,099,934,921	$29,876,789,060
Feb 25, 2022	$0.8536	$0.9065	$0.8292	$0.898	$1,652,894,219	$30,210,158,117
Feb 24, 2022	$0.8685	$0.8823	$0.7528	$0.8534	$3,629,367,685	$28,709,774,071
Feb 23, 2022	$0.889	$0.9554	$0.8692	$0.8692	$1,824,386,011	$29,227,073,591
Feb 22, 2022	$0.8581	$0.8938	$0.82	$0.889	$2,058,499,639	$29,894,483,580
Feb 21, 2022	$0.9325	$0.9862	$0.8577	$0.8582	$2,072,270,994	$28,859,436,745
Feb 20, 2022	$0.9976	$0.9976	$0.9233	$0.9329	$1,429,017,666	$31,370,229,673
Feb 19, 2022	$0.997	$1.0179	$0.9775	$0.9977	$1,104,597,763	$33,549,313,160
Feb 18, 2022	$1.0202	$1.0413	$0.9895	$0.9971	$1,288,743,412	$33,529,541,469
Feb 17, 2022	$1.0843	$1.0915	$1.0122	$1.0199	$1,093,325,576	$34,282,047,861
Feb 16, 2022	$1.1076	$1.1105	$1.0693	$1.0850	$1,028,924,852	$36,469,879,050
Feb 15, 2022	$1.0502	$1.1134	$1.0500	$1.1076	$1,370,174,980	$37,229,777,646
Feb 14, 2022	$1.0455	$1.0528	$1.0215	$1.0503	$1,261,583,495	$35,281,250,024
Feb 13, 2022	$1.0580	$1.0709	$1.0356	$1.0458	$1,066,206,015	$35,153,676,037
Feb 12, 2022	$1.0805	$1.0914	$1.0347	$1.0582	$1,401,190,670	$35,547,576,316
Feb 11, 2022	$1.1526	$1.1626	$1.0726	$1.0803	$1,395,763,170	$36,291,724,606
Feb 10, 2022	$1.1946	$1.2187	$1.1492	$1.1525	$1,810,255,178	$38,714,772,900
Feb 09, 2022	$1.1780	$1.2122	$1.1548	$1.1948	$1,239,455,609	$40,136,899,888
Feb 08, 2022	$1.1977	$1.2578	$1.1359	$1.1787	$2,267,265,855	$39,596,449,769
Feb 07, 2022	$1.1444	$1.2069	$1.1283	$1.1973	$2,107,219,347	$40,204,912,879
Feb 06, 2022	$1.1272	$1.1478	$1.1032	$1.1445	$911,521,818	$38,433,324,420
Feb 05, 2022	$1.1361	$1.1729	$1.1026	$1.1273	$1,363,912,644	$37,855,752,268
Feb 04, 2022	$1.0562	$1.1356	$1.0473	$1.1356	$1,178,757,518	$38,133,784,027
Feb 03, 2022	$1.0287	$1.0572	$1.0193	$1.0564	$873,675,008	$35,475,035,083
Feb 02, 2022	$1.0903	$1.1002	$1.0278	$1.0289	$1,086,043,481	$34,536,426,836
Feb 01, 2022	$1.0522	$1.0923	$1.0379	$1.0886	$1,130,552,843	$36,540,985,140
Jan 31, 2022	$1.0376	$1.0576	$1.0120	$1.0523	$925,666,321	$35,321,862,362
Jan 30, 2022	$1.0597	$1.0753	$1.0284	$1.0375	$748,084,610	$34,824,144,096
Jan 29, 2022	$1.0505	$1.0806	$1.0416	$1.0596	$913,122,499	$35,565,918,918
Jan 28, 2022	$1.0432	$1.0583	$1.0141	$1.0506	$1,206,550,586	$35,265,091,282
Jan 27, 2022	$1.0787	$1.0787	$1.0092	$1.0435	$1,519,972,359	$35,013,736,960
Jan 26, 2022	$1.0436	$1.1496	$1.0265	$1.0790	$2,437,592,239	$36,205,391,032
Jan 25, 2022	$1.0665	$1.0720	$0.9982	$1.0436	$1,766,326,155	$35,015,220,286
Jan 24, 2022	$1.1228	$1.1243	$0.9591	$1.0666	$3,237,316,963	$35,787,820,754
Jan 23, 2022	$1.0677	$1.1649	$1.0569	$1.1224	$2,362,627,205	$37,644,141,351
Jan 22, 2022	$1.1231	$1.1522	$0.9334	$1.0667	$3,930,474,859	$35,777,545,097
Jan 21, 2022	$1.2588	$1.2798	$1.1092	$1.1232	$3,009,627,794	$37,673,165,251
Jan 20, 2022	$1.3417	$1.4233	$1.2579	$1.2581	$1,686,210,420	$42,195,174,138
Jan 19, 2022	$1.4649	$1.5311	$1.3315	$1.3418	$3,304,139,176	$45,002,629,540
Jan 18, 2022	$1.5965	$1.6313	$1.4182	$1.4655	$4,287,066,351	$49,134,518,163
Jan 17, 2022	$1.4082	$1.5941	$1.3908	$1.5941	$5,285,117,130	$53,445,773,894
Jan 16, 2022	$1.2959	$1.4206	$1.2912	$1.4073	$2,436,680,646	$47,180,439,513
Jan 15, 2022	$1.2911	$1.3156	$1.2573	$1.2963	$967,735,764	$43,459,390,227
Jan 14, 2022	$1.2334	$1.3065	$1.2271	$1.2909	$1,855,980,787	$43,280,635,762
Jan 13, 2022	$1.3047	$1.3510	$1.2332	$1.2332	$2,022,506,483	$41,327,204,612
Jan 12, 2022	$1.1856	$1.3063	$1.1856	$1.3045	$1,651,269,250	$43,719,232,103
Jan 11, 2022	$1.1279	$1.1936	$1.1256	$1.1851	$1,089,929,557	$39,716,965,882
Jan 10, 2022	$1.1738	$1.1789	$1.0802	$1.1281	$1,481,621,292	$37,804,751,044
Jan 09, 2022	$1.1877	$1.2040	$1.1535	$1.1739	$1,088,569,809	$39,340,035,970
Jan 08, 2022	$1.2115	$1.2527	$1.1381	$1.1875	$1,499,054,949	$39,781,014,813
Jan 07, 2022	$1.2799	$1.2824	$1.1932	$1.2115	$1,751,707,653	$40,586,227,606
Jan 06, 2022	$1.2352	$1.2946	$1.1934	$1.2798	$1,559,075,484	$42,872,127,591
Jan 05, 2022	$1.3119	$1.3509	$1.2027	$1.2360	$1,416,139,355	$41,405,570,495
Jan 04, 2022	$1.3215	$1.3497	$1.2995	$1.3117	$1,014,646,349	$43,940,063,351
Jan 03, 2022	$1.3776	$1.3776	$1.3158	$1.3216	$956,659,954	$44,255,641,775
Jan 02, 2022	$1.3770	$1.3888	$1.3465	$1.3776	$881,893,010	$46,129,061,736
Jan 01, 2022	$1.3101	$1.3770	$1.3098	$1.3770	$851,279,685	$46,108,724,313
